Cycle,Water_Pressure_Bar,Motor_Temperature_C,Battery_Voltage_V,Propulsion_RPM,Sonar_Signal_Strength_dB,Internal_Vibration_mm_s,RUL
486,92.88873145201163,57.79777249561927,24.859587886979803,2922.7172409287637,62.026220209183336,0.057451508642848176,0.0
487,96.76713557878736,50.74490280120091,23.612869350210484,3229.5292798295027,72.1034981550924,0.05134166415995844,0.0
488,94.59225998192802,49.71757356405767,23.954588782067763,3099.739074345261,67.11039611583645,0.054283420506607255,0.0
489,108.43570817536282,50.423031056289716,24.02538842054241,2861.315382843285,74.40573360406684,0.042885378059162954,0.0
490,104.40819878474726,58.78775231028155,22.080326843802343,2760.360124560685,70.00662844367204,0.04615543121022909,0.0
491,99.96013679341691,53.34442556232266,23.986162253905764,2950.9474023585344,71.97710492694019,0.04588975063496827,0.0
492,107.39972069445012,62.674597857004755,23.310272225935826,2967.981483097434,65.21215522492395,0.06021622984073039,0.0
493,100.38684153823809,53.307257204027835,23.506877177600227,3074.429878104497,67.05333884286318,0.04621240163396907,0.0
494,95.69357899335868,55.55365390959111,25.443632003468814,2919.702493114851,67.70680681949457,0.07082660322109798,0.0
495,107.61562038634828,59.626329857703624,22.743493105720745,3076.7249363042793,74.28351240121277,0.054308624190150374,0.0
496,102.69455021842329,61.01827866447737,24.81320518674798,3290.2731060090346,78.38688543902745,0.037243173400042684,0.0
497,94.81376922836772,61.18451072990919,23.721037069668192,3122.3251533666394,65.97414124128562,0.04871453706748043,0.0
498,99.04830660958196,58.62509869177943,23.720239831504166,2992.786723900384,75.3842407232884,0.043483248778435846,0.0
499,95.62190873307621,58.072187577434384,24.79037189605171,2972.5274293420057,59.15161291137149,0.028056175301799758,0.0
500,93.08600134517832,56.77758084760355,24.34005129456889,2946.4990298730195,64.02905299453855,0.0659947094011379,0.0
501,104.63088773765821,57.33508322849991,24.57061299721953,3177.0961368678218,65.20610771906613,0.05703142542220004,0.0
502,109.54708320235065,53.3464428510144,24.96818466053286,2905.9029831073044,63.23745655279639,0.05533207317899313,0.0
503,93.00716213090429,52.54540334973308,23.668691616816677,3006.783406349997,62.0820580510621,0.05165403660299705,0.0
504,102.81484618345286,54.989876627767146,23.38776326549225,3007.6796852821626,72.06499456068899,0.03617982431307563,0.0
505,96.74678715439086,54.489446132425215,22.914849473442203,2924.7323710782703,68.92966151136069,0.045163828604445636,0.0
506,97.56437308117651,53.640315852018176,23.174589470021044,2794.130167817385,71.89702698802554,0.05841780774784013,0.0
507,97.03803037880566,57.089162342370145,26.949094425308726,3048.44617554265,73.45236343060756,0.039487799702174975,0.0
508,95.68004615160092,57.86591562571153,25.244679580736786,2990.8494042216926,71.32808496586267,0.024682306837491865,0.0
509,100.24260813972414,55.26522065887554,22.64892563379198,3075.0360704154855,73.28881588075187,0.047728939922190745,0.0
510,95.84524941794481,59.432590243165784,22.67754204325643,2919.959954034125,69.65233856878865,0.04858242445972462,0.0
511,101.3522841288992,51.57493265759948,24.481866061718492,3183.123194821957,64.06503305847127,0.051355634164147096,0.0
512,99.74880945275432,54.41902162216085,24.547264797377967,2868.4839328182234,75.28907090410398,0.057285186435145366,0.0
513,98.80525976566796,52.84953303819159,24.548883835317366,3256.806042602684,67.05443933609436,0.05637605812231209,0.0
514,95.462181689792,49.40039014878082,23.745044206446302,2737.8545235257607,65.32201850618787,0.05258769805243922,0.0
515,97.11614334715834,54.751957942471904,23.8745457399971,3065.2155096835336,69.11041062097802,0.0619553138808671,0.0
516,103.77695612912878,54.63475747485015,24.327879524159357,3071.3146023789936,65.43594540351744,0.03481030219186686,0.0
517,102.5045859381219,59.540349229726395,24.08589300629333,2880.666439808868,67.91284809005283,0.055045818144773905,0.0
518,95.11222377600724,56.892435053664336,21.780699627252464,3063.659090679152,71.72026960781733,0.05626538363336943,0.0
519,100.49666152714613,51.92743952701238,23.770200369424806,3191.9278004640237,71.74170869623063,0.037604377139197606,0.0
520,103.75693561685894,60.562277699002564,23.148593565739688,2667.4771740968904,65.51084966787185,0.03497129391317611,0.0
521,91.65297359439315,58.663101086576056,24.17521141890851,3075.411721123622,67.56147313525628,0.042540578735243986,0.0
522,102.71680096189968,56.746293110405844,26.98525900260341,2626.0093769504883,75.37166502385122,0.04338458557484708,0.0
523,96.68688120527077,54.3205477034505,24.367481665474305,2855.150279471519,72.4820005886697,0.05753419463502431,0.0
524,102.8529933429658,52.12168228982956,23.686470313827602,3244.3749547351417,80.37532519674271,0.04385461216308905,0.0
525,96.18370421728741,53.88337967178684,24.921801501977253,2912.7326949911917,75.90064086870764,0.041436514817187964,0.0
526,90.9755894966774,58.26624585911256,24.482687887209213,2823.918005338654,75.72146534279969,0.04388366263305441,0.0
527,91.86228781058419,60.65375891780383,24.42009449045184,2970.3093406522976,63.06065724772099,0.06118632334154212,0.0
528,100.24042473330691,59.62973058481657,24.606850593215672,3310.1859507245326,73.81930175816711,0.05013043374376953,0.0
529,101.2986125086074,53.533451734641176,26.056543564829543,2725.247662919096,69.73446599151545,0.04820748974643088,0.0
530,95.47841687447796,51.64114770013297,22.869111564674085,2842.303513254098,67.24509098230875,0.048899945012989485,0.0
531,103.19296229388686,55.42265874073361,24.473632076811455,3224.614752476944,70.84007670266264,0.06292060334326523,0.0
532,91.6923996886552,49.69468190331145,23.07361887001846,3278.65535153066,74.72605767305741,0.04250828273396758,0.0
533,99.66960100676341,55.969503142554345,24.555512646342248,2984.4853163564576,72.50415795502106,0.06315508290940104,0.0
534,93.94491900118771,54.55719224110399,23.081313488513906,2814.1420946210037,65.6076309932897,0.05210496298921504,0.0
535,96.7408194609892,53.60189049439527,23.582633186394915,3314.376525271374,73.7122945679631,0.048395806180246526,0.0
536,100.23699335658208,50.21589079819962,23.704910085762094,3239.1663587623793,66.81206228962019,0.07500900497934282,0.0
537,95.69793317358024,56.54080031970915,24.97581671934471,3101.8420481643348,71.08341559482143,0.03944360510201404,0.0
538,98.07722227885087,53.40189748101427,24.918454443942412,2878.139647659387,68.48324966261433,0.04646314240432994,0.0
539,105.0314640460722,51.49024949286914,22.754282623553614,2992.6455988742946,68.90566874132188,0.03767568760836,0.0
540,97.11554065238425,46.383213360155054,24.05493411099985,2975.9459878432754,73.83121487520255,0.0595246197053617,0.0
541,104.1784605603257,54.91745528484809,23.290420145250827,3049.6276956923366,64.79903140092051,0.0668918893365168,0.0
542,94.35146572671191,60.316754790009234,22.741495089324665,3217.6502157197006,79.72597537138466,0.06669922781404639,0.0
543,102.64902088957642,59.983777643643606,23.78298294957563,3131.9125561706105,60.89456965352752,0.06223948753146005,0.0
544,107.2078431032895,53.62871123024119,23.69151721154418,2838.393588452286,67.01166158372571,0.04802379532204035,0.0
545,87.64177749936356,53.19336381891466,26.426716486345523,3206.4744675029306,71.8510594497087,0.046347590225101536,0.0
546,96.01552372264761,56.406322768225074,24.432959825360697,3046.9698210019733,72.92157083217656,0.033288302275059356,0.0
547,102.8853606359027,52.00484368243512,22.622382499245763,3103.0598693788374,69.49762139714147,0.07035873535181793,0.0
548,98.98477306978504,55.905375699458396,23.435225995829057,3219.9811288917904,69.71304648499229,0.05468978078148468,0.0
549,101.85572936685655,57.29824083515407,25.0213832954294,2833.2629625729674,72.05275042663808,0.04508043095130517,0.0
550,96.9800740664209,58.68079967165292,26.088442772869925,2994.6261631940306,68.8446526127116,0.06328056888986967,0.0
551,100.4329489373645,54.69953777056014,22.414016687762043,2920.281817296118,76.96590628967454,0.04027235483239999,0.0
552,99.2216138230396,54.3889787494691,22.120075614860955,2764.8210861951816,74.196745571158,0.054066220342226745,0.0
553,105.83891030829903,52.366052239730315,25.870965175371783,3052.006496640738,74.36412175502818,0.04827370865709166,0.0
554,101.27210421650607,52.51935893788042,24.389614177370905,3376.7334827376635,65.16921638314791,0.056386771398803014,0.0
555,101.68801331037601,54.32056332429542,23.131707268123634,2723.988338324137,69.60305787797148,0.04936426460813879,0.0
556,97.94061516938767,56.102096520448534,24.534629086122436,2995.1579083425795,68.49767025639647,0.03549072108888776,0.0
557,97.56196887963753,57.74075387869975,21.364252260983122,3096.081440261216,64.97199312155267,0.05075576372670038,0.0
558,97.8372090609019,52.590463147958964,24.003375506597163,3018.461730248427,71.80082091972884,0.060488641418753625,0.0
559,101.97226071189148,59.47806570687857,24.327821172843084,2983.030792122639,67.31177121110092,0.04970783594146015,0.0
560,97.89507759589868,54.186629196872296,24.92427013953783,2805.1175454831264,73.27701914925119,0.05775115121589086,0.0
561,101.44887428448206,54.93589811695469,22.986104047707464,3034.9180114410246,64.64904218552834,0.03954470514325947,0.0
562,110.37700399322719,52.75836496255653,24.08568716140336,2886.485403447611,78.5952030642091,0.04973739206730148,0.0
563,104.35562351715846,47.72727921918118,23.074575373940412,2671.511744253217,65.5183367070397,0.04375489544911423,0.0
564,98.3698823391608,57.65213618908315,24.255383755674316,3179.18883307706,71.09651168600217,0.0574698084010471,0.0
565,106.00606961081972,57.210531691277296,23.104653677636975,3143.7578729763063,73.95929655194034,0.05031491562261996,0.0
566,97.95962313489224,54.15601732864536,23.59189916083978,3007.749146527662,67.14679784899944,0.05690073676336613,0.0
567,89.80937732411073,55.20097215167461,23.004184605209772,3034.3612032308556,74.26234321716476,0.06087710426157866,0.0
568,94.95956844541298,56.5478176531123,24.651136241823657,3161.147701907334,63.85408201099792,0.056916185751213884,0.0
569,90.64604039487072,50.31236242934037,24.858451116656667,3033.6509485167126,77.2605884959128,0.052731184342936444,0.0
570,98.24243257979346,53.412841967961114,23.765379430042586,3135.6026332141973,70.07074632482879,0.04001787741488595,0.0
571,100.09209189594776,57.382794038865484,24.038237994960028,2955.3776698689226,67.01794296015561,0.04997213889333099,0.0
572,108.38218656137641,51.23713173049225,22.551408585366456,3196.797560786092,68.50409113786283,0.04466909597984167,0.0
573,101.63463686882082,55.880673796499885,23.700323351993212,3048.1178588899024,74.0445963469636,0.04655936043295774,0.0
574,98.90449735595568,50.930254586129784,23.949795382958253,3029.107791540881,67.07772354074781,0.04625465849249749,0.0
575,104.14702790591744,56.39928994730058,26.620793091029974,2809.490836693195,66.25321155288611,0.04020074425217755,0.0
576,88.94432345496057,54.89307555310755,22.888032974225837,3043.043378145256,68.8923170120813,0.030426614108660103,0.0
577,101.17807279054283,50.15460455228347,25.464177238752438,2875.206762375832,64.11518943615016,0.04331856951672233,0.0
578,103.85432596943484,58.49421806337151,24.996858773465807,2904.257591020726,79.10271953970908,0.05193379451924159,0.0
579,92.60706877110078,52.796225269605856,24.280636404490135,2877.693655752582,67.16802704392639,0.0365182295457251,0.0
580,105.71877021603464,52.569242688956855,25.758620484195134,2840.064760215116,74.15808393090202,0.05015682236471625,0.0
581,101.69248203747208,55.60170759169283,24.37210547260686,3318.715710452544,71.04735041823886,0.06900268424310965,0.0
582,97.923560430496,58.44591204828615,24.38915919566793,3199.7008592982606,65.07732974759016,0.060230565552522396,0.0
583,103.16390933053142,51.95253454306481,23.946879346982456,3288.055125321639,69.97022645393635,0.06643541509120529,0.0
584,111.35346428902199,55.185039549543916,25.22356888241863,2816.5657470666656,73.92001389655374,0.05391127876932726,0.0
585,100.90933127529247,56.28644950099172,25.096469233810883,3010.688062486634,69.05869332456847,0.061675098229864465,0.0
586,101.24110293150169,57.07931682178943,23.374322712503787,2805.9738562193857,75.96556472925514,0.04276035269532213,0.0
587,97.70319550229878,55.52932466583167,22.680752805401234,2895.6457684204406,75.10757696390932,0.043556597329780164,0.0
588,95.75077815267605,53.89891648275003,23.797019362604342,2862.280952487514,74.59457427329164,0.022608597938625276,0.0
589,104.15167908272123,52.51722933805384,23.199961435602354,3185.937600966234,67.70171613863502,0.061861454740423,0.0
590,95.71958087045566,55.258431649139126,23.936475425384646,2940.565548284736,64.60078776109256,0.06540323979819887,0.0
591,100.35783118609696,51.78358296404318,25.23743813468414,3160.2569000541025,66.93206197318602,0.0444682275465273,0.0
592,97.61171276617442,46.23594854951618,23.54269834491321,3090.6181334382777,70.9812047033336,0.04746048293602765,0.0
593,102.39489912873196,56.309679412473,23.957176618688425,3345.5458128157184,72.72893356766178,0.042461378863090385,0.0
594,101.66831052643474,57.711804523258586,24.058022734808397,2778.0833665290415,59.14214297619776,0.05382653551477492,0.0
595,105.18769972128949,47.911202693374484,24.848430882205285,3188.88498596802,69.95943399194125,0.06124932545303241,0.0
596,97.44991800572626,51.97080788587019,21.753110666015395,3171.9661305601094,70.79044612661592,0.03257228026118959,0.0
597,98.65062532353315,56.85746278301559,23.393299705234703,2853.9931742959448,68.61227871842225,0.05409438530642253,0.0
598,95.10618142108846,61.1724864091351,24.211283692279473,3151.070000470974,76.45636919507939,0.04723328228280855,0.0
599,97.77853369961944,55.06238112302622,25.20007895642686,3050.4217444539345,72.10890037125435,0.0511339439196669,0.0
600,101.88650246522425,52.81599117631259,23.508097552493794,2965.878561006989,76.55095954040449,0.054589940016742916,0.0
601,103.78494308322676,54.45131067668548,22.123447293958126,2876.4096769542,68.92019739824885,0.04811797561227179,0.0
602,95.38917337911187,59.12462925744455,24.619711445966136,2892.1335822826222,74.68738746253463,0.048964131465942196,0.0
603,104.3480296005283,53.06210746262639,23.36463761117437,3307.471814367889,78.1753319726376,0.04786124832445361,0.0
604,106.77818929402476,52.60242398004924,22.81033334090964,3000.102422843622,76.5584672463633,0.05970316201788282,0.0
605,102.0671745161185,53.551769433453906,23.375654610286777,3117.319500229719,64.53929203285634,0.05418759960127497,0.0
606,109.38397906279033,52.14001417522386,23.81547464234415,2881.365092749867,68.7316196122881,0.05220583537737361,0.0
607,96.13105400448214,55.36801094798439,23.395255335461787,2883.022058066754,68.27417647275102,0.03729048278907718,0.0
608,93.77672648344291,59.87403537540868,21.79443394290093,3162.2977213874915,72.44627267538164,0.04621420256786846,0.0
609,91.10639875547861,55.96923781934809,24.89706619688713,2797.56356826727,73.43176777507267,0.05898669160339175,0.0
610,107.48022155744592,54.24293949362114,25.274875041278722,2937.7179348142095,65.80553662987131,0.05037696573123923,0.0
611,103.27182828177028,54.124566193253365,24.651521991339507,3005.104111660835,70.33919256958468,0.05659531469589139,0.0
612,99.72207664544773,50.310427573910026,22.862314329575185,3016.7058902760077,59.90036333921932,0.06766511800327635,0.0
613,101.3998431315991,57.64932933144148,23.798508466052482,2973.1360072475763,77.20972502900945,0.06038606069208817,0.0
614,94.37255476350812,54.76648840896159,23.99347868477054,3059.3729671643887,67.43812879661654,0.05093158337699743,0.0
615,112.22875989808414,54.45856025922812,24.59879438956191,3103.928363372672,70.27931969922248,0.044890108298042734,0.0
616,100.64610590987614,64.57932270353459,24.66834048871808,3110.1956318188995,68.45175143005969,0.024464504039441018,0.0
617,100.54697397302446,55.896258725097056,23.265826201221504,2852.129428699826,75.73013787506707,0.048316150775271474,0.0
618,103.62883311949346,52.74462684971445,24.08199555641356,2957.3767353106805,55.812467793013106,0.04673987504183151,0.0
619,102.40504615868356,53.72092721138337,24.45728040461524,3179.2144292815406,69.91694828837045,0.05390366194395376,0.0
620,101.11942012139566,58.445337127590264,25.455822322146766,3134.197078136081,69.47090621251151,0.048460947730253126,0.0
621,96.04762772277344,55.3398112316133,24.704506539824724,2794.0710822778406,67.73181806204158,0.04679614940563206,0.0
622,102.35734178567998,50.6851660650479,24.78905668737552,3052.7219850528304,78.63113272817816,0.032206010694927796,0.0
623,109.41012248237517,57.75768680372561,24.083826627929362,2703.2662125937786,65.56335270572114,0.04060032170849934,0.0
624,106.7271002307749,52.99556774338302,25.410459145203504,3007.0402353090553,73.8589808861783,0.05476651040800558,0.0
625,107.96593313319698,60.61989332865264,24.409762795959498,3284.6650525118966,71.78126394353042,0.06715907631132695,0.0
626,97.44392161784407,58.24014419714395,23.13891208982643,2857.816092409652,76.30759626267758,0.04902474616254377,0.0
627,95.0519758987071,53.65803431302375,25.40336997012519,2874.8515431762626,66.66405457611248,0.053278110735741235,0.0
628,99.37106539950176,58.84304908520534,24.697903272539026,3114.604467235929,66.3351555043812,0.059524781569528055,0.0
629,100.27862456144348,55.20356653158221,23.556955978871517,2768.579772718553,75.48034953738699,0.0418910606379975,0.0
630,105.47095759235474,57.55832102536666,23.520507032600758,2905.0867455172443,72.12660654165055,0.05366814043285442,0.0
631,91.5376768514259,56.45419845188342,24.29657554514076,3089.466170637263,62.27531326661621,0.04259509893667842,0.0
632,107.64775159730307,52.46093003502738,24.463184795267583,2904.8571228465894,67.30347492768365,0.05864824438491012,0.0
633,99.20996050710505,53.069350503047616,24.197292265631205,2964.6045019183543,71.93191326924031,0.05151403047951733,0.0
634,97.8655946502629,58.08988245274348,24.311308673442884,3111.6278565472553,74.18882110773295,0.0529845181398144,0.0
635,94.93947812369916,53.99567400368038,25.699957374576382,3063.2319125304844,66.60384673403523,0.04217401402581411,0.0
636,91.72571664067115,53.78905461027401,25.071543152234884,3040.0227594443104,55.428720050915295,0.05707032359610785,0.0
637,104.11585291980957,52.13463226195194,24.190635591265025,2949.1316581094943,72.61611592868516,0.07084712921231016,0.0
638,100.36658983594202,56.270797196780386,24.94131058076748,3055.509167290343,63.89839655028012,0.03992088304571794,0.0
639,93.55019550129472,61.187574757729436,22.96747609647246,2981.4400979850366,59.913306009387945,0.04660240992352477,0.0
640,93.52460613968192,51.79740125723718,24.39792704994681,3068.6708414888676,55.83837037507929,0.05231607474168092,0.0
641,98.32107650354936,55.072658370018274,25.80930634973311,2925.460196232303,74.06990430098871,0.05786406211995817,0.0
642,108.34510762644696,59.23666166624629,23.781954104607625,2972.614653843069,70.64308725202483,0.044404537147105315,0.0
643,98.70204324318198,54.761075826262854,23.152366071380914,2851.506331117198,68.87171809643874,0.021669697098572603,0.0
644,92.48428523440947,56.3571153887492,23.34791111140694,2994.7488584990647,76.9451218148138,0.06359189494164025,0.0
645,98.77128467957027,51.81281941555936,22.910366962657612,2878.349870455673,73.18662341511536,0.057605061195841425,0.0
646,98.63638215126164,56.28492129162294,23.215238091872298,2832.893032475701,78.08150021360959,0.03257052469513335,0.0
647,86.51556678529214,54.438567204986356,23.62949190140997,3038.7991721783083,63.03632263916502,0.043924312082204445,0.0
648,99.72852566741093,57.95718998703959,22.59443298082136,3031.910966378649,69.82724688023018,0.06568182429527326,0.0
649,98.84532734895662,58.56215815469425,24.015618333949604,3117.4310602422856,61.91643312525993,0.06447796418457866,0.0
650,103.48103182406709,62.76869092605584,24.902277173786647,2935.331164563735,68.85308834072266,0.05938640022678945,0.0
651,109.24478047472672,56.738899519640725,23.09224381985308,3061.2079270255135,68.75692073116662,0.04823887566040137,0.0
652,105.63282514773879,55.9773889497465,25.51928392364177,3082.6196358410493,73.13306818631536,0.0508298741881251,0.0
653,98.65555654722584,55.58315290473201,24.510792088527595,3066.716071174739,70.2278194057095,0.048690741948738736,0.0
654,94.46737045629165,53.940501121567934,25.030580585624058,2876.1519475796786,73.11703569139958,0.06128239783268838,0.0
655,112.8667990162493,56.01545153038507,23.342165446147863,3022.4045223406783,73.51720066569447,0.0412415759350489,0.0
656,100.29609217007244,54.113795769582914,24.854525227066617,3054.6210444081994,80.77464338691571,0.04194200345115796,0.0
657,100.06964645956474,55.50538292880884,22.90806609960469,3001.076770036191,68.42351672356938,0.06010274586836016,0.0
658,99.87937456444999,58.95279260682388,24.89024750083651,2687.0283512443375,65.2948864966681,0.04955638544488439,0.0
659,100.99042380383928,51.98037230416108,24.171839339793532,3024.073443596022,71.23041807658204,0.06378467355453808,0.0
660,99.27819794038028,58.419635683387135,24.553251219984784,3331.8796559095863,65.98859986430229,0.043284877930194546,0.0
661,97.13168996559882,58.951345202019596,22.824405394375148,2945.9941096864527,77.40980384218268,0.04945221639661175,0.0
662,97.26570529379804,54.645794419026764,23.104930157723395,2890.788435321702,68.58390980527383,0.04077587015156047,0.0
663,99.83623364892001,48.63443530297422,24.597228218253385,3056.0022839567096,67.17211816063005,0.050073626814235675,0.0
664,97.28287614433117,53.1765340387167,23.0516519957758,3046.8567315699856,67.64342139424441,0.035214530630012016,0.0
665,96.43577108661418,58.89098363968333,24.463206292099123,3178.9102748124624,73.5920871173582,0.04512366579045037,0.0
666,100.53215113845948,54.93139581310335,22.632862193539754,2811.319776613667,69.21126508384258,0.035637461350718824,0.0
667,98.72511391289572,52.00209330311527,24.848174212666667,3109.707037886249,66.79166589934809,0.05693923233191259,0.0
668,107.51996494291345,53.485675236315345,22.76747668523149,3088.5633091877194,78.32675958811765,0.05716589339759652,0.0
669,86.74515095803494,57.52186007951366,24.552299937679525,2978.6780194589182,65.71915079669125,0.03269737269515655,0.0
670,105.45753425961232,56.64020070460414,24.625630933646,3050.8030976882537,70.17783037016497,0.06333885745500573,0.0
671,106.23042596248814,54.283203702490916,23.303228181570425,3154.4186222397534,73.26153075805115,0.07497415126419854,0.0
672,89.63304883795925,53.89952676455594,24.58202656708473,3130.8473070042673,61.84332444791463,0.05046006386736341,0.0
673,98.28656202959826,53.824725552868536,24.260442263333555,2828.5471031889406,72.40130250702963,0.043588857397753554,0.0
674,98.14279567002104,52.23276944650449,23.46115814380726,3123.023728013323,64.72446162259776,0.07824330591003047,0.0
675,92.9624415264109,59.84612706840832,22.99144531592379,2990.296709245122,74.11391390417,0.0368103150169749,0.0
676,96.11091656204562,54.03303859236598,22.037374308327422,3010.9311147023272,65.18674494040512,0.05020106466869099,0.0
677,94.44712077267086,58.65147556247649,24.349650047299694,3010.9795486502544,73.4638451592443,0.05179622272631924,0.0
678,108.76135221711812,59.563948155767356,22.435197228637946,2977.463551680261,75.52916533147356,0.06345147620452415,0.0
679,104.6783919657373,57.99493269444388,24.095344199441307,3178.75612456606,74.30718262816403,0.05359738975126789,0.0
680,106.3577754749708,53.705139061845856,23.73655178391775,2987.442306022618,71.25658324119051,0.04501366104211549,0.0
681,103.60836032021618,56.211190271009826,24.679142775438194,2832.0680807425247,68.84349528535151,0.040488156296120445,0.0
682,94.35474114391386,54.92741318082725,23.697954500510136,2940.970521604541,67.11790211832579,0.04658178179753865,0.0
683,97.37739866860113,52.288894417809615,23.670552213652908,3026.8042075215712,77.35517345408552,0.039930726390548565,0.0
684,102.4468728061396,55.97307784516481,24.731870704288294,3184.3822176445574,66.50252389916179,0.05047825319784683,0.0
685,93.88936095554027,51.462880626520594,24.335058029084117,3090.464202742325,64.81466963215001,0.04435803820139514,0.0
686,103.56499215086194,58.56303816538469,24.31615595718278,2872.4197081879433,73.32684467516415,0.035059622067102496,0.0
687,98.79837300920933,53.60614810810482,24.469267589808528,3372.7784875018338,66.01931598406752,0.06255145788374904,0.0
688,98.12589596225202,55.60347896761852,22.464427876792893,3039.7162966466967,65.24968251266937,0.04502327476570961,0.0
689,103.55479984101746,55.84986361463842,24.756788679986983,3191.308610699852,62.781978689151174,0.03731863195024688,0.0
690,102.2213165574302,54.22328507888777,24.6124687940136,2977.2428349634156,67.58545080269741,0.048317408655124586,0.0
691,98.1951691709046,56.760081404425826,22.983316871423504,3080.0038867058174,69.58642488051754,0.05068371565967659,0.0
692,105.79664901682123,53.575289030132424,23.755919526325798,3125.920275677761,71.21545863830349,0.032535332744209666,0.0
693,94.59468336200051,57.61389189237173,23.960692712372367,3182.7292067631383,74.75653122149741,0.05331647667125763,0.0
694,103.07967803472133,50.96206095925975,23.865503215598267,3158.605245806734,72.63448961832897,0.03952842431309736,0.0
695,102.96550628984193,55.379138738639234,24.333859966568536,3130.8295500109466,69.0456389022341,0.06711028809190789,0.0
696,98.45226780343005,60.81678699717485,25.431366781831183,2952.7369903208837,69.0090216181014,0.05523960512076735,0.0
697,101.63066511121059,51.999006026183274,25.08176672767283,2914.238093706591,72.55078734457592,0.046001000098906834,0.0
698,93.74443211807349,52.96676508842545,22.687780806568593,3049.8911265486295,76.36285081464285,0.0425483222968265,0.0
699,104.6201350960345,56.54172354897675,24.62206999030605,3139.9692108511604,70.631570997416,0.048950322924363764,0.0
700,99.07548931778506,55.538745345818796,25.32893331953541,2966.5918948835088,67.65434572894796,0.0561279074158329,0.0
701,97.38638489740481,56.05189029782068,24.386808520689204,3159.775794857158,65.03566999457227,0.049745058714148006,0.0
702,105.24504612918444,56.46756139044299,25.09098042518597,3217.8925118229267,62.77397367793887,0.04782841192863144,0.0
703,96.4782815472862,56.90416440568531,26.012270445700764,2862.551862138987,73.33134836021762,0.05058370290817896,0.0
704,92.9576935181822,58.32909952586867,25.023709546106982,2874.461894430558,72.88989261819779,0.04396141068763046,0.0
705,92.21685413238048,56.22945597078554,24.24930859564173,2978.9437411641993,72.88681762553331,0.046567940731569626,0.0
706,103.0300497567282,54.27622703614437,25.045088474084753,3046.1419002283797,69.35670276823971,0.029142075610949964,0.0
707,93.59785323751859,57.017721103608196,24.14488783309689,2921.314947934942,77.03467372945876,0.05973726230852368,0.0
708,108.77397090992183,60.699645804685645,24.023903043284957,3202.8304018300714,67.57940752707592,0.05298797780321762,0.0
709,89.59035296058138,54.60209876085228,23.648585764286267,3063.610029227768,74.77634618603602,0.042265441559665703,0.0
710,108.48228184145019,52.076412085988075,25.563413358832108,3005.917057236111,69.80628552505229,0.0689873498135524,0.0
711,101.05508733601309,58.32124200786092,23.181571334058,2784.6135714197208,66.95824617660331,0.05087016480392387,0.0
712,99.51643444064804,54.638856508139206,25.532367724678117,2802.627627535874,72.96265153658881,0.039638564280248034,0.0
713,97.27540456595526,48.481991361957895,24.499864123740373,3042.151387542271,72.04818059341997,0.058567374214704586,0.0
714,101.99568057176036,57.542265031451265,22.600693825198057,2680.1106560767744,71.78486379633463,0.05398048216509263,0.0
715,99.81182648787576,53.39401544213823,24.367649292991423,3151.895611446611,70.40639211028099,0.0539457998548422,0.0
716,105.5165094100826,54.72840015308752,21.899973492348376,2976.276923344152,69.81053459141584,0.0457424439534841,0.0
717,100.5711382433102,55.995940991707045,24.625508016831034,3486.46394543921,81.94185996435219,0.05450495723778035,0.0
718,100.75150880730939,55.5714990393372,24.885231482988992,3346.1874375924167,75.92128322598086,0.04738241709778906,0.0
719,98.18193893893073,57.12835545141712,23.407644044347947,2972.7826396128726,73.61413447492757,0.055559414516458426,0.0
720,99.71527188139466,53.69354088829047,24.123547695955583,2984.0494496203028,70.55899579101694,0.030950555459893614,0.0
721,101.5390088444603,56.53931739452825,25.954157433750286,3149.3372271003045,75.03578600298334,0.045661265370208114,0.0
722,91.44915803671687,54.22135996724825,23.494253295738062,3255.4758914877057,72.58997388195726,0.06722155097808195,0.0
723,93.25907288947144,57.21643144266251,22.941092412943398,2754.2956413845973,70.13102376387018,0.042329325445997,0.0
724,103.71632047011357,56.84610245203916,25.481663402462598,2732.043680196797,68.48217837367042,0.043961617025068137,0.0
725,100.85432719063971,52.193683893866215,25.962587190530794,2906.6947791668426,69.59541331168656,0.04552038661550025,0.0
726,99.0800833182366,58.257946348525095,24.003695671847847,3087.4106374760795,54.147871320609724,0.03785193864111357,0.0
727,100.09216966532696,53.39210966465786,25.011463035408354,3074.5310385761395,71.0530041964882,0.02791719223771748,0.0
728,101.73790852680835,57.424173394843436,25.341475915530882,3160.4657182475776,67.5576195994482,0.047694136014763876,0.0
729,97.30120159845319,56.101861940204024,23.257515767461616,2820.045370745204,77.96334999141442,0.05135859424081657,0.0
730,96.10847637298843,60.51455103038537,23.514694164632132,2652.5784205546684,70.09672035405877,0.04947494931461348,0.0
731,100.9792262754884,54.32960205288445,25.230874513154735,3128.702129295322,64.05518290232519,0.04855121438052114,0.0
732,95.10813611192484,53.95204961164541,25.685014278708508,2875.770559055215,69.75059922935941,0.05043040870850388,0.0
733,102.04126377857236,54.941741182336806,24.562880860174356,2697.2268203417043,64.76939457468748,0.06022841471550765,0.0
734,91.48708197881079,54.090460651497175,23.120185646497944,3021.759561893907,72.36703707856233,0.048095538140707834,0.0
735,105.14577818662822,57.39982570582615,25.98706111169944,3118.9763532328016,71.45473682169742,0.044259174229127306,0.0
